area.code,voice.plan,voice.messages,intl.plan,intl.mins,intl.calls,day.mins,eve.calls,eve.charge,night.calls,customer.calls,churn
415,0,0,0,9.9,2,175.6,100,12.84,100,1,0
415,1,29,0,11.0,3,239.6,80,15.48,100,2,0
510,0,0,0,10.8,3,96.9,75,20.52,69,0,0
408,0,0,0,7.2,7,129.5,133,16.49,65,2,0
510,0,0,1,7.7,3,274.0,110,13.84,121,4,0
415,0,0,0,11.6,10,111.7,68,15.94,128,2,0
408,0,0,0,5.0,8,142.7,106,15.22,88,3,0
415,0,0,0,9.0,4,216.7,104,19.88,110,1,0
415,0,0,0,10.5,2,207.1,124,24.1,107,3,0
415,0,0,0,5.8,3,214.8,94,19.63,100,3,0
415,0,0,0,11.5,6,142.9,72,9.32,112,0,0
415,0,0,1,8.3,2,71.5,127,14.18,86,3,1
415,0,0,0,14.9,4,77.6,75,10.79,79,1,0
510,0,0,0,13.0,6,73.7,132,13.64,67,3,0
408,0,0,0,9.6,3,264.3,101,18.39,72,0,1
510,0,0,1,14.0,4,103.2,154,10.61,111,2,1
510,0,0,1,15.6,4,114.8,78,11.5,98,1,1
415,0,0,0,5.2,9,212.5,110,18.32,94,3,0
510,1,36,0,13.3,7,288.2,105,19.3,113,1,0
415,0,0,0,11.2,1,192.4,93,15.9,82,0,0
415,0,0,0,10.8,4,102.2,106,19.55,136,1,0
415,0,0,1,10.0,4,49.5,98,18.2,120,0,0
415,0,0,0,9.8,3,153.2,91,19.69,80,4,1
415,0,0,0,10.1,4,55.5,104,13.9,59,1,0
415,0,0,0,6.6,1,247.2,122,14.34,100,0,0
408,1,40,0,13.9,5,99.7,117,11.93,76,3,0
415,0,0,0,10.8,1,220.2,102,22.19,132,2,0
415,0,0,0,10.0,8,116.9,109,15.58,119,2,0
408,0,0,0,10.6,5,175.9,148,16.39,110,0,0
415,0,0,0,11.7,6,208.0,81,19.96,80,3,0
415,1,28,0,12.1,4,239.9,87,18.61,46,1,0
510,0,0,0,9.9,10,136.5,102,15.52,93,1,0
408,0,0,1,12.7,6,174.8,125,18.53,102,3,0
510,1,26,0,12.9,1,141.5,123,16.69,100,3,0
415,0,0,0,10.2,4,79.2,106,18.03,104,3,0
415,0,0,0,13.4,4,238.9,115,13.72,103,0,0
408,1,37,0,11.1,8,179.8,115,12.31,89,3,0
510,0,0,0,13.5,2,225.9,83,20.66,94,2,1
415,0,0,0,13.0,5,189.8,111,23.08,96,1,0
510,0,0,0,11.3,7,267.0,151,17.37,67,1,1
415,0,0,0,11.5,7,217.3,106,18.53,69,1,0
415,0,0,0,16.8,7,129.1,132,12.66,103,2,0
408,0,0,0,10.7,4,135.5,116,12.41,88,2,0
510,0,0,0,10.7,4,183.4,80,15.61,83,4,1
510,0,0,0,7.5,7,223.0,76,24.33,132,3,1
510,1,24,0,15.0,4,125.5,95,13.7,112,2,0
415,0,0,0,12.0,1,202.0,105,18.18,90,2,0
510,0,0,0,6.1,6,140.0,103,11.81,121,0,0
415,0,0,0,12.8,1,126.0,92,17.49,121,0,0
415,0,0,0,10.2,6,228.2,102,14.47,72,1,0
415,0,0,0,13.7,1,278.4,139,21.44,96,1,1
415,0,0,0,10.5,2,285.3,111,11.12,99,2,0
415,0,0,0,5.6,8,222.9,110,12.34,129,1,0
510,1,37,0,8.3,2,153.7,91,23.07,121,1,0
415,0,0,1,11.2,1,176.1,84,20.78,99,2,1
408,0,0,0,8.3,5,203.4,140,18.68,107,1,0
415,1,37,0,7.9,3,230.7,116,27.15,77,2,0
415,0,0,0,13.1,4,118.9,75,13.9,131,0,0
408,1,34,0,7.0,3,219.5,120,12.24,84,1,0
415,1,34,1,11.4,3,252.9,79,18.71,65,0,0
415,0,0,0,11.6,2,174.1,96,17.82,99,0,0
415,0,0,0,10.7,5,262.0,60,7.03,120,1,0
415,0,0,0,11.2,3,123.3,91,11.08,119,3,0
408,0,0,0,7.5,2,213.6,54,11.38,104,4,0
415,0,0,0,10.6,5,210.9,101,23.14,86,3,1
510,0,0,0,11.8,5,143.7,110,19.52,100,1,0
415,0,0,0,14.0,4,171.2,65,14.78,139,2,0
415,0,0,1,13.9,7,189.6,69,14.59,102,1,1
415,0,0,0,13.2,3,229.5,67,13.4,76,2,0
408,0,0,0,10.4,2,128.6,92,21.11,115,4,1
510,0,0,0,8.5,2,187.1,70,13.43,123,2,0
415,1,31,0,7.9,5,209.3,111,23.94,66,0,0
415,0,0,0,11.9,8,141.7,125,19.23,93,0,0
408,1,22,0,5.2,3,173.6,83,12.09,93,1,0
510,0,0,0,6.1,4,176.9,86,17.36,90,1,0
510,0,0,1,14.4,12,198.9,86,17.9,99,0,1
408,1,27,0,10.3,7,109.8,76,17.62,101,0,0
408,0,0,0,9.0,2,202.3,131,16.61,88,3,1
415,0,0,0,6.4,2,221.6,94,10.73,98,0,0
415,0,0,0,12.7,4,131.3,114,9.3,125,4,1
408,0,0,1,11.3,3,274.0,69,22.36,93,3,1
415,1,33,0,15.5,4,200.3,96,18.44,100,1,0
415,1,38,0,11.2,1,202.3,105,24.85,63,3,0
408,0,0,0,9.4,4,204.0,90,13.74,113,3,0
415,0,0,0,11.1,1,193.1,61,6.42,73,3,0
415,0,0,0,8.6,4,202.2,78,13.51,98,2,0
415,0,0,0,8.1,3,245.1,94,15.74,112,3,0
408,0,0,0,6.6,6,158.3,119,14.31,119,2,0
408,0,0,0,12.1,1,138.1,75,15.89,105,0,0
510,0,0,0,12.9,6,212.7,100,26.04,90,0,0
510,0,0,0,9.5,2,304.2,64,26.06,98,7,1
408,1,24,0,9.7,1,212.4,91,14.34,112,2,0
510,0,0,1,8.9,1,137.3,94,12.22,101,1,1
510,1,10,0,12.9,3,161.4,102,15.56,65,1,0
510,0,0,1,12.8,5,202.9,121,24.3,102,1,0
415,0,0,0,9.2,2,272.2,96,10.45,100,0,0
408,0,0,0,13.9,1,98.2,91,11.93,106,1,0
408,0,0,0,11.7,6,80.8,91,16.63,66,1,0
415,0,0,0,8.9,7,227.7,88,13.83,90,4,0
415,0,0,0,13.4,3,208.8,81,14.91,105,0,0
510,0,0,0,13.4,4,159.9,124,20.17,99,3,0
415,0,0,1,9.0,3,185.1,75,22.67,95,3,0
408,0,0,0,11.4,3,139.1,100,20.22,59,1,0
415,0,0,0,13.2,4,155.5,75,14.2,125,1,0
408,0,0,0,10.3,7,180.5,103,20.6,89,2,0
415,0,0,0,5.7,7,204.6,109,11.42,69,1,0
415,0,0,1,11.4,5,220.4,122,23.49,112,1,1
510,0,0,0,8.6,4,223.2,119,12.3,109,2,0
415,0,0,0,9.6,4,109.1,113,19.67,112,0,0
510,1,30,0,10.9,3,136.5,74,14.87,91,2,0
510,0,0,1,13.5,4,192.8,86,11.61,75,1,1
408,0,0,0,8.8,4,179.0,124,12.6,116,2,0
510,0,0,0,13.7,9,293.8,62,14.42,103,0,1
415,0,0,0,11.9,3,226.6,107,7.52,105,2,0
415,0,0,0,7.5,5,313.6,104,22.37,93,1,1
408,0,0,0,11.2,5,130.5,102,6.88,116,1,0
415,0,0,0,13.0,3,186.8,114,14.99,84,0,0
415,0,0,0,12.3,4,110.2,109,18.65,67,2,0
510,1,33,0,10.2,7,228.2,114,21.18,89,0,0
415,0,0,1,16.6,5,176.6,98,15.25,80,2,1
408,0,0,0,8.6,6,174.8,94,16.75,103,3,0
415,0,0,0,10.3,4,171.8,83,15.05,96,1,0
415,1,37,0,12.3,4,190.8,101,18.86,104,1,0
408,0,0,0,9.4,8,212.3,71,16.24,79,3,0
510,0,0,0,15.2,3,159.0,95,19.83,155,2,0
408,1,38,0,7.2,3,178.4,79,15.67,94,3,0
415,0,0,0,9.0,3,222.1,92,23.53,99,0,0
415,0,0,0,7.5,5,101.8,107,29.66,150,1,0
510,0,0,0,8.0,6,190.0,111,16.67,58,2,0
415,1,17,0,8.7,1,120.0,104,6.76,94,1,0
415,0,0,0,8.4,1,145.9,105,12.59,93,2,0
408,0,0,0,12.0,5,179.8,78,14.97,85,1,0
408,0,0,0,13.8,3,225.7,90,17.59,88,1,0
415,0,0,0,7.1,2,199.7,68,9.71,109,0,0
510,0,0,0,9.2,5,150.0,90,19.13,99,3,0
415,0,0,1,10.6,2,247.1,110,12.45,94,4,1
408,0,0,0,11.4,5,215.7,105,20.77,91,2,0
415,0,0,0,11.6,3,94.8,91,20.31,94,2,0
415,0,0,0,10.1,4,79.3,64,13.52,99,1,0
408,0,0,0,9.9,9,157.2,131,21.05,141,1,0
408,0,0,0,12.4,5,119.8,122,22.29,111,1,0
510,1,24,0,14.6,2,229.1,124,14.34,75,1,0
408,0,0,0,11.1,6,135.1,85,19.24,108,1,0
408,0,0,1,10.3,5,136.8,134,16.79,90,2,0
408,0,0,0,11.1,3,239.7,122,18.79,109,2,0
510,0,0,1,7.3,4,159.6,126,12.84,53,4,1
510,1,38,0,12.4,2,231.2,121,14.86,87,4,0
510,0,0,0,7.9,1,203.7,122,18.07,103,3,0
415,0,0,0,9.1,4,160.6,120,15.74,104,1,1
415,0,0,1,0.0,0,261.1,120,14.53,89,3,1
415,0,0,0,9.8,5,138.7,73,17.49,119,1,0
415,0,0,0,12.1,5,226.6,107,12.21,123,1,0
408,0,0,0,11.0,4,229.1,79,14.65,102,3,0
408,0,0,0,11.4,5,157.4,102,4.02,92,0,0
415,1,25,0,10.7,3,185.6,89,14.22,100,1,1
415,0,0,0,5.2,3,217.2,127,16.22,97,4,0
415,0,0,0,12.5,4,183.1,93,20.49,108,0,0
408,1,34,0,4.9,5,218.5,76,13.66,76,4,0
415,0,0,0,12.3,1,143.8,103,23.36,105,0,0
415,1,31,0,4.7,8,223.6,77,20.03,119,4,0
415,0,0,0,8.2,2,189.1,124,26.68,128,1,0
415,0,0,0,12.3,8,143.0,89,16.44,81,4,1
415,1,39,0,13.0,4,147.2,96,14.35,118,1,0
415,1,32,0,10.7,5,224.0,103,8.29,80,2,0
408,0,0,1,14.4,11,132.9,82,17.7,42,2,1
408,0,0,0,10.5,4,160.3,92,4.52,119,0,0
415,1,21,0,7.2,6,213.8,72,21.9,114,1,0
415,0,0,0,10.0,6,248.2,96,17.95,117,2,0
415,1,25,0,12.2,3,174.6,118,20.72,103,3,0
415,1,23,0,6.4,4,205.5,83,17.81,99,0,0
415,0,0,0,14.8,4,209.1,96,16.1,83,3,0
415,0,0,0,12.7,5,251.1,106,15.16,90,0,0
408,0,0,0,9.8,5,187.6,115,18.48,92,3,0
408,0,0,0,9.8,4,137.3,87,19.75,105,1,0
415,1,37,0,19.7,2,197.5,141,19.44,121,1,0
510,0,0,0,8.6,9,221.6,87,19.7,116,1,0
415,0,0,0,10.2,9,200.7,127,24.72,105,1,0
415,0,0,0,8.9,4,226.3,101,15.21,90,0,0
510,0,0,0,11.9,3,212.8,145,7.73,67,2,0
510,0,0,0,10.8,5,213.3,79,13.01,98,1,0
408,0,0,1,8.8,4,177.1,102,21.17,66,2,0
408,0,0,0,8.5,5,229.2,107,12.14,109,0,0
510,1,24,0,12.6,4,129.4,68,13.58,83,4,1
510,0,0,0,9.2,4,203.1,76,11.22,94,4,0
408,0,0,1,10.6,1,232.2,91,20.8,69,7,1
415,0,0,0,7.7,3,138.5,117,13.57,91,2,0
415,1,33,0,11.7,3,141.0,109,21.33,89,0,0
510,0,0,0,13.6,6,254.2,88,22.27,82,0,1
408,0,0,0,8.7,5,176.5,93,10.13,90,1,0
415,0,0,0,5.8,10,234.3,87,17.54,101,3,0
510,1,39,0,13.2,3,147.3,74,20.81,101,2,0
415,0,0,0,4.6,6,171.0,96,15.63,90,0,0
510,1,40,0,10.3,1,177.9,95,10.14,83,2,0
415,0,0,0,8.9,3,114.4,150,19.79,78,0,0
510,0,0,0,15.6,3,113.9,106,23.1,95,2,0
408,0,0,0,8.3,6,180.0,106,17.6,111,1,0
408,0,0,0,6.6,4,177.4,123,18.29,120,4,1
510,1,35,0,8.9,4,110.8,81,16.93,77,2,0
415,1,26,0,13.0,5,138.7,105,11.43,95,2,0
510,1,33,0,11.2,4,211.8,110,14.53,125,2,0
415,0,0,0,12.9,3,234.5,116,20.17,110,4,0
510,0,0,0,7.5,4,240.2,79,9.15,121,1,0
510,0,0,0,9.9,8,222.4,129,13.94,113,1,0
415,0,0,0,10.1,7,113.3,103,13.62,98,2,0
408,0,0,0,7.2,3,107.0,116,18.7,108,2,0
415,0,0,0,13.1,10,184.5,87,17.11,114,1,0
415,1,31,0,9.7,5,163.2,108,22.77,100,1,0
510,0,0,0,12.6,3,193.8,106,12.89,94,3,0
415,0,0,0,12.7,10,185.1,115,19.32,79,2,0
408,0,0,0,12.4,9,151.5,125,14.93,87,3,0
510,0,0,0,9.8,1,143.7,83,14.53,112,2,0
415,0,0,1,9.7,1,169.5,111,18.02,120,0,1
510,0,0,0,6.3,5,211.3,91,19.41,77,0,0
415,1,37,0,13.3,3,184.1,104,13.55,121,0,0
408,1,33,0,10.8,8,154.0,123,17.62,105,1,0
415,0,0,0,8.1,4,209.4,91,24.34,73,2,0
415,0,0,0,10.4,10,166.3,130,11.8,108,2,0
415,0,0,0,9.3,6,108.6,97,27.64,67,0,0
415,1,25,0,9.0,2,230.3,96,14.08,125,1,0
415,0,0,0,13.2,2,179.2,95,19.46,100,1,0
415,0,0,0,7.3,3,261.6,133,16.4,50,4,0
510,0,0,0,9.9,5,129.5,96,7.87,110,3,0
408,0,0,0,9.3,2,164.0,108,19.5,105,1,0
415,0,0,0,9.2,4,230.7,84,15.83,109,2,0
408,0,0,0,0.0,0,207.2,76,15.18,74,0,0
408,0,0,0,12.5,4,171.9,95,21.18,81,1,0
415,1,37,0,9.5,5,181.7,106,20.18,111,2,0
408,0,0,0,7.7,2,240.7,102,11.99,56,2,0
510,0,0,0,12.1,2,198.2,70,15.39,86,1,0
408,0,0,0,6.7,3,96.0,82,9.95,114,3,0
415,0,0,0,9.9,4,165.2,96,14.5,74,0,0
510,0,0,0,9.7,6,171.5,111,19.08,84,1,0
415,1,27,0,7.8,4,111.7,106,21.49,109,1,0
510,0,0,0,7.9,3,152.7,73,18.05,90,2,0
415,0,0,0,11.6,3,194.7,100,17.93,143,3,0
415,0,0,0,8.1,7,119.9,82,20.46,124,3,0
415,0,0,0,9.9,2,222.9,87,17.43,99,1,0
415,0,0,0,13.2,3,210.7,116,18.33,79,1,0
408,0,0,0,9.0,18,254.6,89,21.2,77,2,1
415,0,0,0,10.7,3,265.0,89,12.55,94,1,0
408,0,0,0,11.5,4,172.3,95,27.09,104,3,0
415,0,0,0,12.8,3,259.1,119,10.54,79,0,0
415,0,0,0,11.6,3,211.4,62,16.24,109,1,0
408,0,0,1,10.4,3,175.9,114,19.15,113,2,0
510,0,0,1,10.5,1,135.0,111,14.99,96,1,1
415,1,39,1,7.0,3,115.5,99,10.41,110,0,0
408,0,0,0,14.4,3,193.0,109,17.07,79,0,0
510,0,0,0,16.0,2,167.4,142,10.33,83,1,0
415,1,35,0,12.4,5,190.7,107,17.82,101,1,0
415,0,0,0,5.7,7,325.5,105,25.53,93,1,1
415,0,0,0,14.5,2,139.0,116,10.22,113,3,0
415,0,0,0,15.0,2,182.1,76,19.64,103,0,0
408,0,0,0,7.9,10,139.8,76,18.35,111,2,0
510,0,0,0,10.4,2,112.7,90,23.8,110,0,0
415,1,31,0,11.5,7,173.2,123,12.71,91,1,0
408,0,0,0,6.7,2,225.6,56,19.19,128,1,0
415,0,0,1,7.9,6,195.7,124,12.06,72,1,0
415,0,0,0,11.3,1,214.0,80,17.84,112,0,0
415,0,0,0,17.2,5,271.7,155,16.07,55,1,0
510,0,0,0,9.8,3,257.7,84,13.3,123,1,0
415,0,0,1,12.5,2,133.2,70,20.13,120,1,1
415,0,0,0,7.5,3,248.7,79,21.4,46,5,1
408,0,0,0,10.5,7,180.8,82,16.16,66,2,0
415,1,32,1,12.4,5,229.0,113,18.79,91,1,0
408,0,0,0,7.2,1,276.3,125,19.21,87,1,1
510,1,37,0,10.9,4,133.1,89,14.57,92,3,0
415,0,0,0,9.6,4,248.3,108,21.28,94,1,0
415,1,37,0,10.4,9,230.4,89,13.22,90,3,0
408,0,0,0,10.7,9,185.8,84,7.38,115,1,0
415,0,0,0,16.6,7,183.9,86,9.28,78,2,0
415,0,0,1,7.8,3,132.9,121,14.29,102,0,0
510,0,0,0,8.6,5,221.0,107,18.62,113,3,0
510,0,0,0,15.8,7,179.0,116,17.0,74,1,0
408,0,0,1,5.8,3,188.8,100,18.44,116,3,0
415,1,45,1,9.8,3,135.6,73,8.07,118,4,1
408,1,31,1,10.8,4,172.5,102,9.66,104,2,0
415,0,0,0,0.0,0,132.6,102,16.9,105,1,0
408,0,0,0,4.7,6,127.7,84,16.01,125,1,0
510,0,0,0,8.8,2,156.3,93,18.3,115,1,0
415,0,0,0,11.6,4,234.6,109,22.81,102,1,1
415,0,0,0,13.1,7,202.1,89,19.69,165,1,0
510,1,40,0,11.6,2,272.2,111,20.39,124,1,0
415,0,0,0,9.1,8,245.2,152,14.07,96,1,0
415,0,0,0,11.2,6,207.6,105,16.43,68,1,0
415,0,0,0,10.1,3,222.9,91,14.67,99,1,0
415,0,0,0,10.8,3,273.8,106,22.36,83,1,1
510,0,0,0,11.4,6,192.8,125,23.22,102,2,0
510,0,0,0,9.4,6,268.7,100,12.37,86,0,0
415,1,24,0,7.4,3,197.3,51,14.25,89,1,0
415,1,36,0,9.5,4,233.9,133,14.93,83,1,0
408,0,0,1,4.4,5,207.1,87,17.72,95,2,0
408,0,0,0,5.0,3,136.8,81,15.25,151,2,0
415,0,0,0,11.1,4,159.4,108,17.6,121,1,0
415,0,0,0,11.1,5,112.1,86,13.42,104,0,0
415,0,0,0,10.0,8,238.6,73,20.64,130,4,0
510,0,0,1,9.8,4,163.5,149,19.11,116,1,0
408,0,0,1,11.2,3,127.2,108,18.79,106,2,0
408,0,0,0,9.6,5,145.8,81,19.41,87,0,0
415,0,0,0,11.1,3,250.1,97,18.86,84,2,0
510,0,0,0,7.1,4,234.2,121,16.92,135,0,0
510,0,0,0,11.7,4,101.5,83,16.47,113,3,0
415,1,26,0,13.0,3,119.6,136,21.0,54,1,0
408,0,0,0,10.7,6,221.9,109,9.58,141,1,0
415,0,0,0,7.7,7,158.2,91,16.82,133,1,0
510,0,0,0,7.8,2,193.2,104,22.13,133,1,0
510,1,33,0,8.8,6,217.7,106,20.88,100,1,0
408,0,0,0,10.1,4,199.8,112,26.18,99,0,0
510,0,0,0,14.6,4,171.9,90,20.0,125,2,0
415,1,31,0,12.3,2,67.7,116,12.5,103,6,1
408,0,0,0,10.5,4,228.2,123,18.21,79,4,0
510,0,0,0,14.1,9,191.5,76,13.92,103,1,0
415,0,0,0,8.5,2,171.5,85,16.05,82,2,0
408,0,0,0,9.8,4,151.1,86,17.99,72,0,0
415,0,0,0,7.6,2,134.3,103,17.33,91,3,0
510,0,0,0,10.9,5,117.8,84,18.38,59,1,0
408,0,0,0,12.1,2,181.2,108,29.32,145,3,0
415,0,0,0,9.0,3,152.3,120,14.03,73,2,0
408,0,0,0,11.5,3,204.4,136,20.37,64,2,0
415,0,0,0,11.3,5,283.9,91,11.65,110,2,0
415,1,29,0,10.0,4,142.7,60,11.04,65,0,0
415,0,0,0,9.3,3,145.4,103,14.69,43,2,0
415,0,0,0,7.2,2,211.7,124,20.07,90,4,0
415,0,0,0,11.4,2,192.6,100,16.29,105,3,0
408,0,0,0,12.3,2,52.0,79,11.22,85,2,0
415,1,30,0,9.5,3,237.7,91,13.15,98,1,0
408,1,31,0,12.0,5,203.6,112,13.34,114,1,0
510,0,0,0,8.3,5,192.4,106,18.08,83,1,0
408,0,0,0,8.6,6,212.5,145,23.3,52,0,0
415,0,0,0,11.6,4,114.4,97,17.09,121,3,0
415,0,0,0,13.3,5,222.8,105,12.6,75,1,0
415,0,0,0,11.6,6,207.7,116,16.26,98,2,0
415,1,23,0,12.3,2,249.4,100,16.64,94,1,0
510,1,33,0,11.5,3,157.9,109,13.93,87,3,0
415,0,0,0,14.3,3,137.9,107,19.97,70,5,1
415,0,0,0,8.5,5,176.0,136,19.91,134,1,0
510,0,0,0,6.2,6,158.8,145,29.93,140,2,0
415,0,0,0,9.8,3,234.0,143,17.8,105,1,0
415,0,0,0,5.4,3,132.3,89,12.28,127,0,0
408,1,32,0,6.8,3,276.6,90,11.76,88,3,0
415,0,0,0,13.2,11,108.2,83,18.22,155,4,1
408,0,0,0,14.3,3,156.0,118,25.13,84,0,0
408,0,0,0,9.8,3,208.5,117,14.71,95,0,0
415,0,0,0,9.7,4,243.4,155,12.5,80,2,0
510,0,0,1,9.4,2,275.4,66,15.87,87,0,1
415,0,0,0,7.0,3,198.1,105,18.21,106,1,0
510,0,0,0,17.8,2,109.8,88,19.0,96,1,0
510,0,0,0,8.6,2,120.5,81,17.85,141,2,0
510,0,0,0,11.1,3,256.6,113,19.14,91,1,1
415,0,0,1,8.9,2,200.0,106,17.46,96,0,1
408,0,0,0,11.0,2,85.8,112,9.84,91,1,0
510,1,19,0,11.4,3,174.0,126,18.46,97,1,0
510,0,0,0,10.0,3,221.4,63,16.89,70,1,0
415,0,0,0,11.9,3,133.1,103,21.79,118,3,0
415,0,0,0,12.2,4,195.2,81,16.44,59,2,0
415,0,0,0,14.1,8,246.4,102,17.47,125,2,0
408,0,0,0,9.6,4,199.2,84,10.47,77,2,0
408,1,24,0,8.9,2,235.4,71,13.68,99,3,0
510,1,27,1,6.1,7,170.9,77,15.7,94,2,0
415,0,0,0,8.0,2,155.9,101,16.83,95,2,0
415,0,0,0,16.3,6,200.5,111,13.59,84,3,0
415,1,32,0,8.0,6,192.2,84,14.06,129,1,0
415,1,28,0,14.7,6,202.7,98,21.16,50,1,0
415,1,38,0,8.3,6,84.3,127,22.71,75,4,1
415,1,18,0,11.8,5,168.0,76,13.22,127,0,0
408,1,31,1,11.3,4,278.1,103,22.79,77,0,0
408,0,0,0,11.2,5,128.3,62,20.2,128,1,0
408,1,21,0,12.4,3,227.8,70,13.29,72,0,0
408,0,0,1,13.4,5,54.8,93,20.38,91,1,1
415,1,24,0,14.0,1,140.2,107,14.46,102,1,0
408,0,0,0,13.2,4,271.2,80,18.15,102,0,1
415,0,0,0,10.1,5,180.0,112,16.69,95,2,0
415,0,0,0,12.7,2,189.8,94,20.03,120,1,0
408,0,0,0,8.2,5,257.3,92,11.43,102,3,0
510,0,0,0,11.4,6,103.3,87,17.9,118,1,0
415,0,0,0,12.4,9,208.1,104,15.13,95,3,0
415,0,0,0,9.2,6,195.1,80,18.19,96,2,0
415,0,0,0,11.3,4,162.6,107,19.36,92,1,0
415,0,0,0,8.0,4,168.4,83,13.69,117,1,0
510,1,24,0,5.7,4,197.8,117,18.97,132,1,0
510,0,0,0,9.8,5,212.4,108,12.63,98,1,0
408,0,0,0,8.8,4,63.7,132,18.04,114,0,0
408,0,0,0,10.1,9,193.8,98,17.56,120,3,0
510,1,25,0,8.5,6,144.0,112,15.91,122,3,0
408,1,29,0,15.7,1,189.0,96,25.76,116,3,0
408,1,33,0,13.0,3,127.5,129,25.17,91,1,0
415,1,23,0,14.3,3,168.9,117,19.24,96,0,0
415,0,0,0,12.1,4,204.7,107,10.78,115,2,0
510,0,0,0,13.6,5,203.5,92,9.89,118,1,0
415,0,0,0,9.2,3,226.8,93,10.87,89,0,0
415,1,26,0,7.5,6,152.1,67,7.59,111,0,0
408,0,0,0,11.8,5,139.1,82,12.43,120,2,0
408,0,0,0,8.3,2,150.5,132,29.33,97,0,0
415,0,0,0,11.5,3,231.9,123,14.1,86,3,0
415,0,0,0,7.4,8,207.1,100,15.47,73,1,0
510,0,0,0,15.3,5,225.4,90,9.41,109,2,1
415,0,0,0,8.6,9,195.7,121,15.55,110,0,0
510,0,0,0,9.1,5,79.4,90,12.3,114,0,0
415,0,0,0,11.0,4,102.9,119,9.17,99,6,1
510,0,0,0,14.4,4,99.7,97,15.56,73,0,0
415,0,0,0,7.9,4,213.4,82,14.98,125,0,0
415,0,0,0,11.5,10,166.5,108,6.66,112,3,0
415,0,0,0,11.6,8,220.1,112,15.49,98,1,0
415,0,0,1,7.2,5,78.4,113,18.25,75,0,0
510,0,0,0,8.9,5,102.8,91,11.71,110,1,0
415,1,22,1,11.7,2,160.3,88,23.22,89,0,1
415,0,0,0,10.3,3,181.3,84,11.56,122,1,0
510,0,0,0,10.9,3,281.1,82,20.07,60,1,1
510,0,0,0,6.9,2,172.5,70,23.5,90,3,0
415,0,0,0,12.9,2,251.3,95,17.61,70,1,1
415,1,30,0,9.7,5,148.0,128,12.72,99,3,0
415,0,0,1,13.4,7,200.7,79,23.05,97,2,1
415,0,0,0,7.4,5,220.1,94,17.03,147,2,0
510,1,15,0,8.0,3,124.7,108,16.01,95,0,0
415,0,0,0,9.2,3,147.0,89,17.21,97,1,0
408,0,0,0,11.2,2,194.2,107,14.79,83,2,0
408,1,33,0,8.1,2,214.9,97,24.54,64,0,0
408,0,0,0,4.7,6,269.8,125,19.3,135,1,1
408,1,29,0,11.1,2,151.2,135,17.27,98,2,0
408,0,0,0,11.2,3,273.8,104,12.69,127,0,0
510,0,0,0,14.0,4,142.6,96,7.26,80,1,0
408,0,0,0,6.2,5,178.0,83,12.03,114,3,0
510,1,33,0,7.4,2,180.5,107,20.56,113,1,0
415,1,27,0,9.3,2,141.7,136,13.66,81,1,0
415,0,0,0,6.4,7,289.3,86,15.28,94,1,1
510,1,26,0,9.5,5,193.4,94,16.86,94,2,0
510,0,0,0,11.3,4,184.2,96,18.28,64,1,0
415,1,30,0,12.4,4,144.1,88,19.53,90,2,0
415,0,0,0,12.1,1,180.3,129,16.99,62,3,0
510,1,24,0,15.1,3,179.2,64,21.53,108,1,0
510,0,0,0,13.7,5,50.6,78,26.26,114,2,0
415,0,0,0,11.1,1,223.7,69,17.44,51,2,0
415,0,0,0,5.6,7,220.5,114,15.37,102,1,0
415,0,0,1,10.4,8,217.6,105,16.63,106,2,0
415,1,37,0,11.6,1,138.3,74,15.95,113,2,0
408,0,0,0,12.7,3,160.3,80,16.59,109,2,0
415,0,0,0,9.1,6,166.6,110,19.24,121,3,0
510,1,24,0,5.7,6,207.0,100,15.44,111,1,0
408,1,18,0,8.5,5,103.9,111,19.55,119,0,0
510,0,0,0,9.6,3,214.9,121,18.56,110,2,0
415,0,0,0,8.3,3,165.9,107,18.04,94,1,0
415,1,29,1,5.7,1,92.2,101,17.0,99,1,1
408,0,0,0,10.9,6,182.3,102,22.09,98,1,0
415,0,0,0,5.5,5,211.4,89,15.68,108,1,1
510,0,0,0,5.5,4,178.8,118,19.21,89,2,0
415,0,0,0,5.5,3,136.0,89,15.64,48,0,0
415,0,0,0,14.4,4,87.1,110,17.18,89,2,0
408,0,0,0,12.2,3,169.0,93,9.44,102,3,0
415,0,0,0,8.3,5,114.6,78,17.77,97,2,0
415,0,0,0,12.6,8,204.5,85,15.16,78,0,0
510,0,0,1,6.1,8,272.8,113,18.4,67,5,1
510,1,22,0,12.0,2,174.8,104,16.27,103,3,0
415,0,0,1,9.9,4,128.9,91,23.96,100,0,0
510,0,0,0,11.5,1,54.8,76,12.54,119,1,0
415,0,0,0,11.1,3,259.0,125,14.19,107,3,0
415,0,0,0,12.0,1,182.6,75,12.34,127,6,1
415,0,0,0,8.6,2,169.9,103,16.18,82,2,0
408,1,27,0,11.9,5,201.4,60,8.61,113,2,0
415,1,24,0,11.5,6,124.2,84,22.63,108,3,0
408,0,0,0,8.1,4,128.2,112,23.33,90,0,0
408,1,20,0,10.6,4,214.3,102,21.26,116,4,0
415,1,24,0,11.0,4,243.3,111,19.28,117,4,0
510,1,17,0,12.9,3,200.7,109,18.06,136,4,0
415,0,0,0,11.4,5,231.4,92,14.28,124,2,0
415,1,32,0,7.7,3,235.0,101,20.44,88,2,0
